    0.213471958041191101E+01    0.234493118053197861E+10    0.223872249126434326E+04   -0.468431234359741211E+01   -0.779237866401672363E+00   -0.242891657352447510E+01   -0.433986997604370117E+01   -0.500184237957000732E+01   -0.208895828801837206E+10   -0.602146350544152753E+01    1
    0.249574837088584900E+01    0.236905864489197731E+10    0.224854104518890381E+04    0.476387023925781250E+00   -0.167476165294647217E+01   -0.507074260711669922E+01   -0.176120066642761230E+01   -0.423416447639465332E+01   -0.176648343735358620E+10   -0.602396350544153325E+01    1
    0.228914839029312134E+01    0.148530364077210426E+10    0.148874335289001465E+04   -0.785937786102294922E+00   -0.226754808425903320E+01   -0.335192799568176270E+00   -0.240091109275817871E+01   -0.379580497741699219E+01   -0.175900763858549738E+10   -0.602646350544152298E+01    1
    0.209678104519844055E+01    0.172329658918857574E+10    0.210178523063659668E+04   -0.375667715072631836E+01   -0.258446931838989258E+00   -0.152273440361022949E+01   -0.346717429161071777E+01   -0.111864209175109863E+01   -0.110940451754083204E+10   -0.602896350544150561E+01    1
    0.207366824150085449E+01    0.195598692090630531E+10    0.221228055953979492E+04   -0.100703287124633789E+01   -0.121242034435272217E+01   -0.597281098365783691E+01   -0.457332444190979004E+01   -0.550855028629302979E+01   -0.102975839168134201E+10   -0.603146350544150955E+01    1
    0.213169422745704651E+01    0.158688801221847534E+10    0.216597383022308350E+04    0.142440891265869141E+01   -0.110205280780792236E+01   -0.211048972606658936E+01   -0.528689110279083252E+01   -0.491352438926696777E+00   -0.981454129889861226E+09   -0.603396350544152682E+01    1
    0.201537668704986572E+01    0.148514204372406030E+10    0.196252458095550537E+04   -0.596880865097045898E+01   -0.272496950626373291E+01   -0.210985028743743896E+01   -0.393126368522644043E+00   -0.605520486831665039E+00   -0.590279028159908295E+09   -0.603646350544153165E+01    1
    0.239313399791717529E+01    0.239984875804305077E+10    0.190591757297515869E+04    0.101193428039550781E+01   -0.388115537166595459E+01   -0.838214993476867676E+00   -0.548719060420989990E+01   -0.560754418373107910E+01   -0.418381119275577724E+09   -0.603896350544152227E+01    1
    0.202822390198707581E+01    0.239386300003290176E+10    0.200272243022918701E+04    0.102626895904541016E+01   -0.308529746532440186E+01   -0.568344497680664062E+01   -0.465124368667602539E+01   -0.247823631763458252E+01   -0.104552986879280612E+09   -0.604146350544151556E+01    1
    0.205097997188568115E+01    0.263368952073097229E+10    0.958177018165588379E+03   -0.980969905853271484E+00   -0.493435120582580566E+01   -0.456226122379302979E+01   -0.381686496734619141E+01   -0.240553772449493408E+01   -0.967930604843755066E+08   -0.604396350544152039E+01    1
    0.227248203754425049E+01    0.228811119156360674E+10    0.210040562152862549E+04   -0.345760011672973633E+01   -0.465538895130157471E+01   -0.381406509876251221E+01   -0.246665918827056885E+01   -0.210095143318176270E+01   -0.917761227476435602E+08   -0.604646350544152966E+01    1
    0.215988683700561523E+01    0.239104159391403246E+10    0.106060509681701660E+04    0.134976243972778320E+01   -0.361492609977722168E+01   -0.581663489341735840E+01   -0.382698512077331543E+01   -0.310406363010406494E+01   -0.411744465593215227E+08   -0.604896350544152206E+01    1
    0.235833910107612610E+01    0.249627160809874535E+10    0.179895441532135010E+04   -0.150341749191284180E+01   -0.297049713134765625E+01   -0.711532473564147949E+00   -0.582606482505798340E+01   -0.207781541347503662E+01   -0.160747223584529236E+08   -0.605146350544152156E+01    1
    0.229838404059410095E+01    0.146650779557228088E+10    0.110747270584106445E+04   -0.387682676315307617E+01   -0.228285777568817139E+01   -0.346754479408264160E+01   -0.605958938598632812E+00   -0.282108342647552490E+01   -0.120617514206307177E+08   -0.605396350544152995E+01    1
    0.218616268038749695E+01    0.178893257636904740E+10    0.115818684101104736E+04   -0.320779752731323242E+01   -0.375184357166290283E+01   -0.417929112911224365E+01   -0.294016456604003906E+01   -0.371619772911071777E+01   -0.525397565834196378E+07   -0.605646350544151790E+01    1
    0.217814764380455017E+01    0.200355579140067124E+10    0.117700331211090088E+04    0.158580303192138672E+01   -0.444720482826232910E+01   -0.545942723751068115E+01   -0.192025530338287354E+01   -0.120065689086914062E+01   -0.320301872762492392E+07   -0.605896350544151829E+01    1
    0.221050819754600525E+01    0.180560965841650987E+10    0.109048848152160645E+04   -0.630717754364013672E+00   -0.533074128627777100E+01   -0.546050083637237549E+01   -0.498467946052551270E+01   -0.192063367366790771E+01   -0.262210633378655184E+07   -0.606146350544153112E+01    1
    0.232042977213859558E+01    0.247766911264181137E+10    0.142266278266906738E+04   -0.168798017501831055E+01   -0.419228589534759521E+01   -0.974092483520507812E+00   -0.415096879005432129E+01   -0.486944210529327393E+01   -0.238992435785741033E+07   -0.606396350544153950E+01    1
    0.205537948012351990E+01    0.221278313181877184E+10    0.994267272949218750E+03   -0.349588584899902344E+01   -0.542985892295837402E+01   -0.463240098953247070E+01   -0.491246724128723145E+01   -0.375822293758392334E+01   -0.196800297069788864E+07   -0.606646350544153368E+01    1
    0.216238459944725037E+01    0.274471977718114853E+10    0.118034498691558838E+04   -0.403071403503417969E+00   -0.485930800437927246E+00   -0.473884963989257812E+01   -0.383983325958251953E+01   -0.501541936397552490E+01   -0.704628049373595975E+06   -0.606896350544153407E+01    1
    0.232121813297271729E+01    0.204510498433947587E+10    0.145669500827789307E+04   -0.510067081451416016E+01   -0.425798892974853516E+00   -0.200424313545227051E+01   -0.272942411899566650E+01   -0.412084650993347168E+01   -0.520937649415256630E+06   -0.607146350544153712E+01    1
    0.224269977211952209E+01    0.266348121581315994E+10    0.142253260612487793E+04   -0.418094396591186523E+01   -0.140439140796661377E+01   -0.386872172355651855E+00   -0.342824399471282959E+01   -0.498049235343933105E+01   -0.384949001151391712E+06   -0.607396350544151886E+01    1
    0.240531343221664429E+01    0.253543418181896210E+10    0.180292479991912842E+04   -0.546824741363525391E+01   -0.964014887809753418E+00   -0.164025306701660156E+01   -0.204413688182830811E+01   -0.554867148399353027E+00   -0.306575109274986142E+06   -0.607646350544150149E+01    1
    0.266007122397422791E+01    0.209531766254663491E+10    0.216315786838531494E+04   -0.509242391586303711E+01   -0.231152379512786865E+01   -0.349876856803894043E+01   -0.367779994010925293E+01   -0.200282192230224609E+01   -0.271855996449729078E+06   -0.607896350544150277E+01    1
    0.245066159963607788E+01    0.278844357134461403E+10    0.186486129760742188E+04   -0.349225139617919922E+01   -0.406610333919525146E+01   -0.219212329387664795E+01   -0.186175346374511719E+01   -0.399388325214385986E+01   -0.225335231196392037E+06   -0.608146350544151737E+01    1
    0.213115766644477844E+01    0.246671076594233513E+10    0.764863777160644531E+03   -0.435029888153076172E+01   -0.503596436977386475E+01   -0.195690643787384033E+01   -0.176935923099517822E+01   -0.372470355033874512E+01   -0.178386576003736700E+06   -0.608396350544153197E+01    1
    0.265900227427482605E+01    0.167740277752280235E+10    0.201765089035034180E+04   -0.303773546218872070E+01   -0.395256721973419189E+01   -0.166585886478424072E+01   -0.417714858055114746E+01   -0.199732446670532227E+01   -0.175462640838430263E+06   -0.608646350544153236E+01    1
    0.211369606852531433E+01    0.253917324915289879E+10    0.766371297836303711E+03   -0.396771478652954102E+01   -0.577152013778686523E+00   -0.528360664844512939E+01   -0.247393333911895752E+01   -0.556765937805175781E+01   -0.151829607732995442E+06   -0.608896350544152032E+01    1
    0.207499733567237854E+01    0.142689201672196388E+10    0.743761944770812988E+03   -0.428535461425781250E+01   -0.115567409992218018E+01   -0.556384670734405518E+01   -0.416443347930908203E+00   -0.260226237773895264E+01   -0.137812949814698455E+06   -0.609146350544151804E+01    1
    0.241539022326469421E+01    0.242689555349946022E+10    0.140760724544525146E+04   -0.474429559707641602E+01   -0.293444323539733887E+01   -0.553306317329406738E+01   -0.243981063365936279E+01   -0.826158642768859863E+00   -0.135643867080561700E+06   -0.609396350544151844E+01    1
    0.226828092336654663E+01    0.215081728945612907E+10    0.208823399543762207E+04   -0.920433998107910156E+00   -0.561352157592773438E+01   -0.545271348953247070E+01   -0.560485589504241943E+01   -0.319006490707397461E+01   -0.893561223714023217E+05   -0.609646350544151083E+01    1
    0.263024222850799561E+01    0.211702642163157463E+10    0.135901956558227539E+04   -0.568893957138061523E+01   -0.525939846038818359E+01   -0.397794592380523682E+01   -0.355944192409515381E+01   -0.383287596702575684E+01   -0.838510725628889777E+05   -0.609896350544150234E+01    1
    0.259459576010704041E+01    0.179197516792655015E+10    0.205787472724914551E+04   -0.931513309478759766E+00   -0.724961757659912109E+00   -0.359073650836944580E+01   -0.223635077476501465E+01   -0.351005244255065918E+01   -0.590476680481556177E+05   -0.610146350544149918E+01    1
    0.267238020896911621E+01    0.148923147412657738E+10    0.220517556667327881E+04   -0.204605579376220703E+01   -0.162018370628356934E+01   -0.570683777332305908E+01   -0.301593446731567383E+01   -0.100841259956359863E+01   -0.533608587226075761E+05   -0.610396350544150579E+01    1
    0.212144011259078979E+01    0.227237443932175684E+10    0.817540335655212402E+03   -0.298493051528930664E+01   -0.368310856819152832E+01   -0.363150680065155029E+01   -0.367480731010437012E+01   -0.240551161766052246E+01   -0.426846385122438442E+05   -0.610646350544152394E+01    1
    0.278167134523391724E+01    0.155983404948711395E+10    0.197087519168853760E+04   -0.529070472717285156E+01   -0.424200797080993652E+01   -0.953488111495971680E+00   -0.514566922187805176E+01   -0.363101899623870850E+01   -0.381409458651132300E+05   -0.610896350544153233E+01    1
    0.264332413673400879E+01    0.228440912737011909E+10    0.147762911319732666E+04   -0.436409711837768555E+01   -0.579802107810974121E+01   -0.194924068450927734E+01   -0.379763174057006836E+01   -0.195059859752655029E+01   -0.307772317732889496E+05   -0.611146350544151318E+01    1
    0.268383198976516724E+01    0.271080931587338448E+10    0.177411262989044189E+04   -0.151510047912597656E+01   -0.106509804725646973E+01   -0.232773792743682861E+01   -0.328543496131896973E+01   -0.377174091339111328E+01   -0.305048899741483001E+05   -0.611396350544150202E+01    1
    0.231794264912605286E+01    0.263939458825230598E+10    0.364048171043395996E+03   -0.556061792373657227E+01   -0.156106173992156982E+01   -0.451704275608062744E+01   -0.559074568748474121E+01   -0.101369833946228027E+01   -0.279707027863108306E+05   -0.611646350544151840E+01    1
    0.221453616023063660E+01    0.266738438040733337E+10    0.123287229537963867E+04   -0.362376260757446289E+01   -0.109622740745544434E+01   -0.114887595176696777E+00   -0.335806095600128174E+01   -0.152515375614166260E+01   -0.277102094822798499E+05   -0.611896350544151613E+01    1
    0.285752421617507935E+01    0.269280787142753601E+10    0.165249519348144531E+04   -0.412782621383666992E+01   -0.103741228580474854E+01   -0.122604131698608398E+01   -0.486618018150329590E+01   -0.449584937095642090E+01   -0.259000985198389062E+05   -0.612146350544151030E+01    1
    0.202573177218437195E+01    0.234622020659804344E+10    0.112345318794250488E+04   -0.275756216049194336E+01   -0.132264840602874756E+01   -0.843307971954345703E-01   -0.576237738132476807E+01   -0.165745139122009277E+01   -0.258633617272945521E+05   -0.612396350544150803E+01    1
    0.343670532107353210E+01    0.279446774928212166E+10    0.199468915462493896E+04   -0.529352951049804688E+01   -0.280725288391113281E+01   -0.162290811538696289E+01   -0.318158447742462158E+01   -0.415172731876373291E+01   -0.193662709160651648E+05   -0.612646350544151108E+01    1
    0.260297024250030518E+01    0.277095100342035294E+10    0.829278755187988281E+03    0.605165481567382812E+00   -0.133148467540740967E+01   -0.210063457489013672E+01   -0.178132867813110352E+01   -0.498941695690155029E+01   -0.193498367661897319E+05   -0.612896350544151858E+01    1
    0.265584382414817810E+01    0.275708124296307564E+10    0.147737698554992676E+04   -0.298798942565917969E+01   -0.597290539741516113E+01   -0.598836922645568848E+01   -0.349038577079772949E+01   -0.402994394302368164E+00   -0.168370372973786471E+05   -0.613146350544150476E+01    1
    0.245918983221054077E+01    0.232279421843886375E+10    0.194812219142913818E+04    0.286554336547851562E+00   -0.388257980346679688E+01   -0.514841759204864502E+01   -0.109713542461395264E+01   -0.437153863906860352E+01   -0.167113197454212604E+05   -0.613396350544150160E+01    1
    0.257967844605445862E+01    0.269629025030970573E+10    0.183597414493560791E+04   -0.145713806152343750E+01   -0.217094635963439941E+01   -0.395060813426971436E+01   -0.219897186756134033E+01   -0.214660692214965820E+01   -0.156578582057621461E+05   -0.613646350544149932E+01    1
    0.281324562430381775E+01    0.251148123227000237E+10    0.167211084365844727E+04   -0.534980773925781250E+00   -0.224764180183410645E+01   -0.150115048885345459E+01   -0.370171165466308594E+01   -0.164097046852111816E+01   -0.154331909253095146E+05   -0.613896350544150327E+01    1
    0.205069124698638916E+01    0.204508556602478051E+10    0.594782519340515137E+03   -0.266661930084228516E+01   -0.571808266639709473E+01   -0.170361220836639404E+01   -0.488725197315216064E+01   -0.800925493240356445E+00   -0.153801071644572003E+05   -0.614146350544151343E+01    1
    0.300576525926589966E+01    0.278893377961516380E+10    0.520116376876831055E+03   -0.410098218917846680E+01   -0.499512612819671631E+01   -0.556095850467681885E+01   -0.276893627643585205E+01   -0.122908544540405273E+01   -0.149179787179008617E+05   -0.614396350544152714E+01    1
    0.345487412810325623E+01    0.274412647682785988E+10    0.229661588668823242E+04   -0.453224945068359375E+01   -0.484016668796539307E+01   -0.379954862594604492E+01   -0.296769511699676514E+01   -0.486077070236206055E+00   -0.145892211202161143E+05   -0.614646350544152309E+01    1
    0.303812497854232788E+01    0.275170320319652557E+10    0.157088165283203125E+04   -0.586016082763671875E+01   -0.124891734123229980E+01   -0.579190635681152344E+01   -0.465293598175048828E+01   -0.108053326606750488E+00   -0.145330817948196600E+05   -0.614896350544151282E+01    1
    0.286891132593154907E+01    0.184456154758930206E+10    0.190014235973358154E+04   -0.526715421676635742E+01   -0.225246870517730713E+01   -0.561735856533050537E+01   -0.121172547340393066E+01   -0.295185506343841553E+01   -0.145067704189581182E+05   -0.615146350544152742E+01    1
    0.335440015792846680E+01    0.273002244648814249E+10    0.139406602382659912E+04   -0.465928125381469727E+01   -0.211538386344909668E+01   -0.502180588245391846E+01   -0.127066218852996826E+01   -0.172280001640319824E+01   -0.145061866778522599E+05   -0.615396350544151360E+01    1
    0.253892692923545837E+01    0.238264729815840721E+10    0.205432741641998291E+04   -0.264186668395996094E+01   -0.544001913070678711E+01   -0.406985056400299072E+01   -0.413588368892669678E+01   -0.437030947208404541E+01   -0.137568973060707995E+05   -0.615646350544150067E+01    1
    0.276446112990379333E+01    0.173606975657820702E+10    0.196832029819488525E+04   -0.339694452285766602E+01   -0.367743766307830811E+01   -0.116896390914916992E+01   -0.198323249816894531E+01   -0.216775095462799072E+01   -0.129179211510799378E+05   -0.615896350544150195E+01    1
    0.303914844989776611E+01    0.277473315774440765E+10    0.983772563934326172E+03   -0.213528490066528320E+01   -0.246598148345947266E+01   -0.517134010791778564E+01   -0.469430708885192871E+01   -0.438060164451599121E+01   -0.126151147798711245E+05   -0.616146350544151922E+01    1
    0.424155601859092712E+01    0.275509340758919716E+10    0.188540642261505127E+04   -0.596462345123291016E+01   -0.544675326347351074E+01   -0.587332212924957275E+01   -0.158903181552886963E+01   -0.336986982822418213E+01   -0.123357343315767976E+05   -0.616396350544152849E+01    1
    0.535360938310623169E+01    0.278261557672381401E+10    0.964716958999633789E+03   -0.410219764709472656E+01   -0.419890844821929932E+01   -0.100430774688720703E+01   -0.474061167240142822E+01   -0.431687664985656738E+01   -0.121311425651983118E+05   -0.616646350544150668E+01    1
    0.412703111767768860E+01    0.277827845863342285E+10    0.120309500694274902E+04   -0.214758777618408203E+01   -0.556272304058074951E+01   -0.587999117374420166E+01   -0.392527306079864502E+01   -0.150047671794891357E+01   -0.120227250329059152E+05   -0.616896350544149996E+01    1
    0.459611999988555908E+01    0.276558288116216660E+10    0.104691545963287354E+04   -0.554205751419067383E+01   -0.570717644691467285E+01   -0.355001163482666016E+01   -0.365654361248016357E+01   -0.595986342430114746E+01   -0.118666109769492214E+05   -0.617146350544152167E+01    1
    0.355177283287048340E+01    0.273025263269066811E+10    0.164017753601074219E+04   -0.130984783172607422E+00   -0.252957773208618164E+01   -0.133669209480285645E+01   -0.536761736869812012E+01   -0.395544326305389404E+01   -0.118639987275060648E+05   -0.617396350544153449E+01    1
    0.544201448559761047E+01    0.277164806257963228E+10    0.196767454147338867E+04    0.167797946929931641E+01   -0.266867136955261230E+01   -0.796723365783691406E+00   -0.374036407470703125E+01   -0.232447564601898193E+01   -0.118310914603571691E+05   -0.617646350544151179E+01    1
    0.374260622262954712E+01    0.275635201440691948E+10    0.201102774143218994E+04    0.269140243530273438E+00   -0.586312294006347656E+00   -0.550453341007232666E+01   -0.393175363540649414E+00   -0.400043427944183350E+01   -0.117361328495337239E+05   -0.617896350544150152E+01    1
    0.304930785298347473E+01    0.274672894769906998E+10    0.331979680061340332E+03   -0.820531845092773438E+00   -0.674566626548767090E+00   -0.333240222930908203E+01   -0.356042861938476562E+00   -0.241132771968841553E+01   -0.114367481804259114E+05   -0.618146350544150103E+01    1
    0.294988092780113220E+01    0.268898288013458252E+10    0.171087782382965088E+04   -0.333210372924804688E+01   -0.119710600376129150E+01   -0.254969036579132080E+01   -0.190515518188476562E+00   -0.994274497032165527E+00   -0.114295222547257927E+05   -0.618396350544151829E+01    1
    0.263901892304420471E+01    0.272334913012504578E+10    0.365701961517333984E+03    0.189231157302856445E+01   -0.145117664337158203E+01   -0.507096648216247559E+01   -0.486649525165557861E+01   -0.367090237140655518E+01   -0.113643865305806685E+05   -0.618646350544152934E+01    1
    0.309859532117843628E+01    0.261869024774551392E+10    0.166976480484008789E+04   -0.321840238571166992E+01   -0.187212860584259033E+01   -0.502331113815307617E+01   -0.496855080127716064E+01   -0.961889147758483887E+00   -0.113337796462090191E+05   -0.618896350544151730E+01    1
    0.334201461076736450E+01    0.275115340653538752E+10    0.116165010929107666E+04    0.917625904083251953E+00   -0.574755370616912842E+01   -0.289132404327392578E+01   -0.240875601768493652E+00   -0.335070848464965820E+00   -0.113056014096023682E+05   -0.619146350544153012E+01    1
    0.292603796720504761E+01    0.265846629019737244E+10    0.178827767372131348E+04   -0.236608171463012695E+01   -0.281601619720458984E+01   -0.418289029598236084E+01   -0.915790915489196777E+00   -0.497435081005096436E+01   -0.113026551814902523E+05   -0.619396350544153673E+01    1
    0.426092916727066040E+01    0.275165286559104919E+10    0.213706820011138916E+04   -0.121096754074096680E+01   -0.505877208709716797E+01   -0.279586923122406006E+01   -0.166764342784881592E+01   -0.351579916477203369E+01   -0.112381697594067718E+05   -0.619646350544151137E+01    1
    0.350430533289909363E+01    0.276968389588117599E+10    0.722715425491333008E+03    0.142958974838256836E+01   -0.320690453052520752E+01   -0.428248643875122070E+01   -0.369473969936370850E+01   -0.426971590518951416E+01   -0.112322389612499119E+05   -0.619896350544150465E+01    1
    0.304786735773086548E+01    0.271988700296163607E+10    0.361859965324401855E+03   -0.405842876434326172E+01   -0.654909610748291016E+00   -0.178607583045959473E+00   -0.490551602840423584E+01   -0.478048360347747803E+01   -0.108621015312903819E+05   -0.620146350544151748E+01    1
    0.531354588270187378E+01    0.273263291803836823E+10    0.221724383831024170E+04    0.353989124298095703E+00   -0.222953188419342041E+01   -0.543788874149322510E+01   -0.343631386756896973E+00   -0.568128240108489990E+01   -0.108000674668750453E+05   -0.620396350544150987E+01    1
    0.292438656091690063E+01    0.270465829383730888E+10    0.466184186935424805E+03   -0.460556554794311523E+01   -0.131081342697143555E-01   -0.286233150959014893E+01   -0.549103224277496338E+01   -0.437128436565399170E+01   -0.106744938145717861E+05   -0.620646350544149783E+01    1
    0.430867767333984375E+01    0.271516760242700577E+10    0.212544493675231934E+04    0.383658409118652344E+00   -0.580862438678741455E+01   -0.523609042167663574E+00   -0.123395705223083496E+01   -0.493336701393127441E+01   -0.106609315970716998E+05   -0.620896350544150710E+01    1
    0.539880338311195374E+01    0.272296076383113861E+10    0.111215882301330566E+04   -0.513740921020507812E+01   -0.169275248050689697E+01   -0.747672557830810547E+00   -0.585040104389190674E+01   -0.466016757488250732E+01   -0.105956119453816045E+05   -0.621146350544150838E+01    1
    0.392264622449874878E+01    0.271248520810604095E+10    0.124859695434570312E+04   -0.183990621566772461E+01   -0.560261964797973633E+00   -0.483519172668457031E+01   -0.364837968349456787E+01   -0.274883365631103516E+01   -0.105864865624506256E+05   -0.621396350544150700E+01    1
    0.265773138403892517E+01    0.247026348412752151E+10    0.117064206600189209E+04   -0.213191032409667969E+00   -0.579792022705078125E+01   -0.152112364768981934E+01   -0.523283243179321289E+01   -0.116784811019897461E+01   -0.105370495329240075E+05   -0.621646350544150472E+01    1
    0.496369224786758423E+01    0.271992300601720810E+10    0.789996314048767090E+03   -0.252472496032714844E+01   -0.356724429130554199E+01   -0.455482721328735352E+01   -0.232399606704711914E+01   -0.538339483737945557E+01   -0.105056797880704871E+05   -0.621896350544153709E+01    1
    0.437048587203025818E+01    0.271799484237432480E+10    0.412207293510437012E+03   -0.224121570587158203E+00   -0.470688414573669434E+01   -0.370339465141296387E+01   -0.742908239364624023E+00   -0.992096185684204102E+00   -0.104140038096463904E+05   -0.622146350544152416E+01    1
    0.476041510701179504E+01    0.271140828337430954E+10    0.176844553947448730E+04    0.183790063858032227E+01   -0.204217314720153809E+01   -0.554419398307800293E+00   -0.487348902225494385E+01   -0.228271830081939697E+01   -0.103563357903430187E+05   -0.622396350544153076E+01    1
    0.268532463908195496E+01    0.216935277922630358E+10    0.153619544506072998E+04   -0.360706281661987305E+01   -0.205672895908355713E+01   -0.478946614265441895E+01   -0.367239475250244141E+01   -0.445051324367523193E+01   -0.103531808317792529E+05   -0.622646350544153204E+01    1
    0.347567275166511536E+01    0.265805633873820353E+10    0.202847115993499756E+04    0.314918994903564453E+00   -0.577979028224945068E+01   -0.325910210609436035E+00   -0.594948041439056396E+01   -0.605799794197082520E+00   -0.103102838025853926E+05   -0.622896350544151112E+01    1
    0.487217271327972412E+01    0.271141511728763580E+10    0.361669230461120605E+03   -0.275032520294189453E+01   -0.488672947883605957E+01   -0.472258579730987549E+01   -0.210874593257904053E+01   -0.483630073070526123E+01   -0.102968512460140300E+05   -0.623146350544149907E+01    1
    0.263700515031814575E+01    0.184575581561326981E+10    0.897182154655456543E+03   -0.543419408798217773E+01   -0.338202381134033203E+01   -0.157604169845581055E+01   -0.268029356002807617E+01   -0.565667724609375000E+01   -0.998559372181298022E+04   -0.623396350544151101E+01    1
    0.249578905105590820E+01    0.200348736892700219E+10    0.123051445484161377E+04   -0.380175733566284180E+01   -0.184863030910491943E+01   -0.570155096054077148E+01   -0.760830760002136230E+00   -0.253076791763305664E+01   -0.997202466981102043E+04   -0.623646350544152739E+01    1
    0.343966391682624817E+01    0.273669459608554840E+10    0.213407366275787354E+04    0.446398735046386719E+00   -0.242290520668029785E+01   -0.434479129314422607E+01   -0.196099305152893066E+01   -0.127547550201416016E+01   -0.990792698930315964E+04   -0.623896350544154199E+01    1
    0.531780812144279480E+01    0.269109980979800224E+10    0.133905820846557617E+04   -0.452890062332153320E+01   -0.353410649299621582E+01   -0.732691884040832520E+00   -0.994369626045227051E+00   -0.788768649101257324E+00   -0.982373902720413025E+04   -0.624146350544154416E+01    1
    0.356959137320518494E+01    0.272836138884782791E+10    0.129910676479339600E+04    0.168338584899902344E+01   -0.386279582977294922E+01   -0.480534732341766357E+01   -0.405900943279266357E+01   -0.265572953224182129E+01   -0.968140897925904210E+04   -0.624396350544154188E+01    1
    0.313258787989616394E+01    0.256618270810723352E+10    0.145987968444824219E+04   -0.111546182632446289E+01   -0.228239071369171143E+01   -0.137793087959289551E+01   -0.550765335559844971E+01   -0.357689595222473145E+01   -0.960107355215298958E+04   -0.624646350544154139E+01    1
    0.437518954277038574E+01    0.267405744674921036E+10    0.157811861038208008E+04   -0.321312284469604492E+01   -0.563070917129516602E+01   -0.104680609703063965E+01   -0.403348553180694580E+01   -0.326462602615356445E+01   -0.958614703587002259E+04   -0.624896350544154089E+01    1
    0.298920780420303345E+01    0.195400991978526139E+10    0.199498085975646973E+04   -0.502744436264038086E+01   -0.315734159946441650E+01   -0.211646819114685059E+01   -0.453262639045715332E+01   -0.501771247386932373E+01   -0.934641512508484811E+04   -0.625146350544151908E+01    1
    0.246860176324844360E+01    0.269603789555907297E+10    0.376376676559448242E+03    0.100830602645874023E+01   -0.471538174152374268E+01   -0.141009414196014404E+01   -0.448763430118560791E+01   -0.976702451705932617E+00   -0.934102639981649008E+04   -0.625396350544150437E+01    1
    0.271912860870361328E+01    0.263514297741889954E+10    0.780956673622131348E+03   -0.150379323959350586E+01   -0.471374344825744629E+01   -0.189194333553314209E+01   -0.310428178310394287E+01   -0.290794622898101807E+01   -0.921957479829725344E+04   -0.625646350544151275E+01    1
