    0.273775901843311509E+01    0.156658275856222916E+10    0.831137802929639179E+03   -0.143064278461231176E+01   -0.169060031640304675E+01   -0.551267724258077063E+01   -0.109825694401351992E+01   -0.269986316356961176E+01   -0.757076767463144140E+01
    0.292115701898634450E+01    0.163326389725065565E+10    0.817492002596473071E+03   -0.111122078757089682E+00   -0.196036750370891788E+01   -0.417738555363918618E+01   -0.200624447487441859E+01   -0.558228396405023553E+01   -0.748780033704246151E+01
    0.268335452276708519E+01    0.157026235935805845E+10    0.665243491533790802E+03    0.151024924274419803E+01   -0.156249928517831549E+01   -0.145771905308258454E+01   -0.474968290981143326E+01   -0.332583988957371002E+01   -0.742443849693610680E+01
    0.268258738247974371E+01    0.158522857612810683E+10    0.384930669618879790E+03    0.131206960078607970E+01   -0.636006462475270595E+00   -0.116229032390787612E+01   -0.505487547442678142E+01   -0.414648334280439723E+01   -0.740815310438594476E+01
    0.281490272558153887E+01    0.151776804965130663E+10    0.928284740697607617E+03   -0.231116978621661318E+01   -0.175438238039900707E+01   -0.110687100044483966E+01   -0.595746118601793473E+01   -0.241116617527367572E+01   -0.737155477098545564E+01
    0.256044989677394907E+01    0.157482548327920198E+10    0.614804827468881967E+03    0.736288290361581943E+00   -0.227455611708047511E+01   -0.166402297776192931E+01   -0.417846375539273751E+01   -0.307063617579947890E+01   -0.733813524989110721E+01
    0.283038657404632898E+01    0.160006585781649947E+10    0.530425821278234366E+03   -0.681554828735564833E+00   -0.122534375887160429E+01   -0.385765305786892343E+01   -0.362510473270775435E+01   -0.420719145062536093E+01   -0.731038095890048645E+01
    0.271351338878927928E+01    0.154736028335047841E+10    0.632429676852128182E+03   -0.118875374848205873E+01   -0.388967429998935188E+00   -0.553308991763540003E+01   -0.565192065320796377E+01   -0.304711685072948502E+01   -0.727470525263551959E+01
    0.288232278861676594E+01    0.153066859532890844E+10    0.829231746328689496E+03   -0.211434933210577292E+01   -0.612167492646760181E+00   -0.231435047698259133E+01   -0.561367648781973472E+01   -0.158728221329310948E+01   -0.712939894550989539E+01
    0.270778296170565502E+01    0.168302967776247430E+10    0.900268011578738424E+03    0.973207061569832277E+00   -0.259455752745219792E+01   -0.330581234059228057E+01   -0.212342316592455527E+01   -0.125347024674884544E+01   -0.712685619058697473E+01
    0.239699113064186253E+01    0.156349530283406782E+10    0.336692468207519880E+03    0.653498678711301295E+00   -0.103927740940805258E+01   -0.871514257549991456E+00   -0.532615342465098074E+01   -0.324886510525223748E+01   -0.712401700405735827E+01
    0.295064291778284993E+01    0.149976063016885948E+10    0.118301000325281620E+04    0.859146128080497284E+00   -0.846616711917928200E+00   -0.114292181341818821E+01   -0.516160426292118135E+01   -0.476580459979592597E+01   -0.711933371534706350E+01
    0.287756769455096961E+01    0.150220389479254675E+10    0.923103510264278839E+03   -0.224306494749607577E+01   -0.995550029935511560E+00   -0.252699023611242346E+01   -0.445720830881300945E+01   -0.318359094154997280E+01   -0.711405231115036241E+01
    0.266332108453288363E+01    0.150611780940343714E+10    0.673433396938507371E+03   -0.282278796814487265E+01   -0.292840922464416842E+00   -0.246853057777394280E+01   -0.430033835709992118E+01   -0.265767444510230844E+01   -0.710242000697931974E+01
    0.274332513157453306E+01    0.153483718315856433E+10    0.601480551801224465E+03   -0.158202139295302668E+01   -0.122474715871802164E+01   -0.209981264985362071E+01   -0.283737469036344248E+01   -0.364732637575596330E+01   -0.709561642033837625E+01
    0.296913571213658756E+01    0.157346745542747045E+10    0.140131505907376004E+04   -0.807952064928133318E+00   -0.169984309891263585E+01   -0.253118984022276639E+01   -0.437027145780649207E+01   -0.480320943754028384E+01   -0.708509503503822557E+01
    0.285889783251314178E+01    0.154040919239522862E+10    0.733030830288483799E+03    0.622088799158879269E+00   -0.105682240275769068E+01   -0.244827124536448260E+01   -0.369228085788883664E+01   -0.465965774710985059E+01   -0.707843206278823445E+01
    0.281486511270417861E+01    0.155453219057624888E+10    0.653506924809597763E+03    0.537248060355334900E+00   -0.607367353940918342E+00   -0.159901507735518411E+01   -0.116146313888317820E+01   -0.190720168574586957E+01   -0.706905166946348462E+01
    0.272489968283299921E+01    0.144439225190436196E+10    0.128501596962523899E+04   -0.281409986972579640E+01   -0.131961235025323820E+01   -0.199407616386669240E+01   -0.133772971515623595E+01   -0.465571930074301754E+00   -0.705639853555321483E+01
    0.263726431238257231E+01    0.177506639658597898E+10    0.875370926519764794E+03    0.837734662138099218E+00   -0.341900598458312821E+01   -0.334690644817617411E+01   -0.471753349943251177E+01   -0.170202345542852118E+01   -0.703939287443864270E+01
    0.251182112144884639E+01    0.163372241740798354E+10    0.336782846406011686E+03    0.112359037455299671E+01   -0.223323243161759155E+01   -0.170885534379115178E+01   -0.217851490093025557E+01   -0.936598835644913308E+00   -0.703372585153120333E+01
    0.286336952770991759E+01    0.160284646217897534E+10    0.823992039963604611E+03   -0.136059443944241210E+01   -0.188418790004687864E+01   -0.321421887615519797E+01   -0.528502665551237794E+01   -0.265679345437771897E+01   -0.701697913735597645E+01
    0.286420317957143267E+01    0.165894951739103413E+10    0.725054541082117453E+03    0.437103859663714900E+00   -0.204277955804574018E+01   -0.384740709939761194E+01   -0.243246298217973811E+01   -0.119823948417211845E+01   -0.696127032323837192E+01
    0.268427964628212079E+01    0.168028773240196323E+10    0.622631244918703032E+03   -0.133878212835425003E+00   -0.288146721905102376E+01   -0.337143838436821230E+01   -0.473991582677708845E+01   -0.319995290272922883E+01   -0.695204093291840408E+01
    0.275592288879975200E+01    0.158601981227414870E+10    0.570350775954042319E+03   -0.160882104435216799E+01   -0.959877252063380482E+00   -0.460192698088894492E+01   -0.168483467952558197E+01   -0.117363004852999442E+01   -0.693604106393131747E+01
    0.263437493639061504E+01    0.153502731419447255E+10    0.634374989479431861E+03   -0.173887293443962498E+01   -0.141379649948127994E+01   -0.185622392040406936E+01   -0.419095794289567802E+01   -0.389821734409978582E+01   -0.690543870064673193E+01
    0.269763729178573097E+01    0.163968833063082790E+10    0.454455387367842775E+03    0.936627455119380059E+00   -0.175634588465504304E+01   -0.109901632479774136E+01   -0.138261007629497445E+01   -0.393596538855629641E+01   -0.689693184991368291E+01
    0.285115957563902933E+01    0.163653049180145359E+10    0.571665317178164742E+03    0.812446122491960132E+00   -0.169125477156384019E+01   -0.147240355063188311E+01   -0.328006652436026602E+01   -0.300848409478026335E+01   -0.689605993632653380E+01
    0.231198413268993885E+01    0.173328878012814236E+10    0.497206979556067836E+03   -0.122123032951473931E+01   -0.375230602184857087E+01   -0.320568028046941045E+01   -0.550095698605786598E+01   -0.201289822140502217E+01   -0.688399868423166517E+01
    0.269484510031650970E+01    0.150607214579176831E+10    0.671375811492310959E+03   -0.144425190906567913E+01   -0.172286165554406168E+01   -0.111704889881782599E+01   -0.213503309343896452E+01   -0.263458043542932074E+01   -0.685875056230700242E+01
    0.302754387145306536E+01    0.150757471999518204E+10    0.125352810232984962E+04    0.168460356956198432E+01   -0.119299999877992846E+01   -0.128028799861073228E+01   -0.360022952418338171E+01   -0.444160258094927940E+01   -0.684939425323360762E+01
    0.267053371940310003E+01    0.160460554814626336E+10    0.358086386800005812E+03    0.147081424572927233E+01   -0.103675749483605628E+01   -0.158861350276271196E+01   -0.186296390522337774E+01   -0.130648850936920091E+01   -0.681720373510486510E+01
    0.263998515690146718E+01    0.162164267127395320E+10    0.443442208667186378E+03   -0.123390776430084337E+01   -0.196507203773397787E+01   -0.279791959266846835E+01   -0.546487463967067200E+01   -0.571815628619736227E+01   -0.677094237088474760E+01
    0.220950722643495689E+01    0.147454748334295869E+10    0.406455202266152867E+03   -0.868425738113236534E+00   -0.121477963608116291E+01   -0.243736537719552615E+00   -0.377044253013579533E+01   -0.255165298568315579E+01   -0.676450301653312369E+01
    0.287885170336824103E+01    0.152994279392069244E+10    0.958202396175943477E+03    0.258124690147784719E+00   -0.901227351057305448E+00   -0.354737979637491962E+01   -0.364060734589144941E+01   -0.137583637519530733E+01   -0.673416702621706165E+01
    0.248950440733884326E+01    0.168239777560889626E+10    0.505000309597475450E+03   -0.434258400887520324E+00   -0.257009807635548526E+01   -0.496892833389085542E+01   -0.462311031454348687E+01   -0.174426065366619643E+01   -0.672554464626471837E+01
    0.270685896553353267E+01    0.162651336637437749E+10    0.356869599147879512E+03    0.106195191544168921E+01   -0.102352627201056912E+01   -0.276082712072531722E+01   -0.450735127452462070E+01   -0.349782171095125483E+01   -0.668897568803491893E+01
    0.276040453312208633E+01    0.149246931992278886E+10    0.816197802814967986E+03   -0.157927502838550193E+01   -0.330430027390440806E+00   -0.327632321486939881E+01   -0.476428309838372233E+01   -0.518423265066487549E+01   -0.664484434002364122E+01
    0.247262428350548991E+01    0.170747149335488892E+10    0.343922614713012877E+03    0.541423264163363172E+00   -0.254544585058680672E+01   -0.396676141707389096E+01   -0.414013774117848765E+01   -0.118844671863927687E+01   -0.663854271833431930E+01
    0.269671881914920153E+01    0.163654854034435320E+10    0.399583981124820298E+03    0.117541877790261395E+01   -0.203372206225676599E+01   -0.131588865629357521E+01   -0.556721936087638802E+01   -0.178888399605720227E+01   -0.663805443900595993E+01
    0.243410497521403268E+01    0.149436417417189693E+10    0.584574449993169537E+03    0.686330687901754999E+00   -0.145939463358813981E+01   -0.351364297878205001E+00   -0.317047916658786288E+01   -0.486722776606409369E+01   -0.662537642821045658E+01
    0.255588888611623632E+01    0.171369057617325163E+10    0.405805146424329280E+03   -0.231867784577062253E-01   -0.297712061974134956E+01   -0.358091668771412674E+01   -0.443466614231413558E+01   -0.295163106648618356E+01   -0.660147568616497349E+01
    0.264398671956816322E+01    0.158979197277835441E+10    0.359282083766140317E+03   -0.267195766724558581E+00   -0.687385196180500202E+00   -0.107887288284096527E+01   -0.432098204616622983E+01   -0.407427031866972644E+01   -0.652070077756915012E+01
    0.243151972450400500E+01    0.155001934352053618E+10    0.440284484841212816E+03    0.140737202142091622E+01   -0.194483333554222604E+01   -0.105496787944669812E+01   -0.627798152055568437E+00   -0.322850470298791681E+01   -0.648767927329531968E+01
    0.277774807226095577E+01    0.156560916759778333E+10    0.742547747767530836E+03   -0.123990395535612929E+01   -0.153105119749066088E+01   -0.794203605087206554E+00   -0.249192560043208200E+01   -0.165204563991824305E+01   -0.648243244040799205E+01
    0.254622676044439489E+01    0.178759021594951010E+10    0.712965738709895504E+03   -0.655659375650550658E+00   -0.362547278616111646E+01   -0.386997075782501554E+01   -0.260620910369908199E+01   -0.598819241462814134E+01   -0.644508498319006051E+01
    0.231003085108246431E+01    0.166877748514416027E+10    0.330515091097641744E+03    0.137721707764745638E+01   -0.347209052073527813E+01   -0.172762833276499173E+01   -0.121280711810170327E+01   -0.162444319186564812E+01   -0.644286889937475404E+01
    0.292191475237726728E+01    0.155605256791306949E+10    0.935562069929789004E+03   -0.122554218261461312E+01   -0.102515096578167508E+01   -0.341726159935204743E+01   -0.473600161981183021E+01   -0.509877248259412408E+01   -0.644182042929290155E+01
    0.264943564898935513E+01    0.173013843675022388E+10    0.629424631262287789E+03    0.984592574810498000E+00   -0.296462913956462781E+01   -0.585800638902604121E+01   -0.580788937828422025E+01   -0.188698682008752172E+01   -0.641873448948972847E+01
    0.270919675452376474E+01    0.149639674608654022E+10    0.747837269121775648E+03   -0.790765863154192949E+00   -0.567130600696239995E+00   -0.203195283997159093E+01   -0.215641896712495118E+01   -0.155268120408153543E+01   -0.640150399758260757E+01
    0.297235585369839495E+01    0.160736455747661924E+10    0.110052588175028245E+04    0.746930591973055336E+00   -0.167550678330898251E+01   -0.333294552315298365E+01   -0.389924194734745377E+01   -0.284745873824568108E+01   -0.639060344317742413E+01
    0.277554317986302745E+01    0.174873804527230906E+10    0.969234802803226216E+03    0.253799190922165963E-01   -0.375250288341479576E+01   -0.311950936999603012E+01   -0.528384522050036054E+01   -0.244851468699466857E+01   -0.638598161404381770E+01
    0.259445892178492832E+01    0.159284380261320567E+10    0.694603984241688977E+03    0.183334326919396950E+01   -0.166535737263112082E+01   -0.171581783497441887E+01   -0.108751765391998934E+01   -0.483347131130265950E+00   -0.638545954238128388E+01
    0.260927396930650080E+01    0.149933745603941154E+10    0.715819816691046526E+03   -0.159882957758315225E+01   -0.147866058582370918E+01   -0.281646309866225408E+00   -0.239889120946083256E+01   -0.259440746623751739E+01   -0.635757441983689908E+01
    0.244064705250615388E+01    0.145099375902268124E+10    0.878821619423732500E+03   -0.107981279412179099E+01   -0.321287344145906317E+00   -0.227315630458544859E+01   -0.482488833867950717E+00   -0.532913249360127672E+01   -0.635252915551037312E+01
    0.249652336299748434E+01    0.154319588220207310E+10    0.556573049684600278E+03   -0.145529361836384119E+01   -0.235324971108412972E+01   -0.161563271840253897E+01   -0.211333563745294439E+01   -0.402886093802839085E+01   -0.634038065846719245E+01
    0.243614855537785946E+01    0.152041012891390705E+10    0.499388937654660936E+03    0.824263855492617381E+00   -0.162644695782853610E+01   -0.147157836416537080E+01   -0.637883330264335413E+00   -0.255757841499055694E+01   -0.633797596975784394E+01
    0.274730625811973894E+01    0.161707826142411804E+10    0.774721718408779452E+03   -0.347473631683948625E+00   -0.196213421896290630E+01   -0.400230297745109809E+01   -0.236754151357592590E+01   -0.372563045745844423E+01   -0.632354129570402446E+01
    0.275612856440737808E+01    0.141718087380197692E+10    0.963075129112256946E+03    0.406564512404106182E-01   -0.829578216096717114E+00   -0.100472575806650077E+01   -0.930923229821350340E+00   -0.398509411110954881E+01   -0.630585182421769641E+01
    0.282482415392253650E+01    0.151244779536809659E+10    0.815932143835939655E+03    0.953602626381941931E+00   -0.476923762715503408E+00   -0.583104873189084305E+01   -0.373497122013561356E+01   -0.245648323119550760E+01   -0.624778732795716341E+01
    0.237100796048348794E+01    0.162586045339042377E+10    0.340734681851060316E+03   -0.944295998924028268E+00   -0.203860783810054791E+01   -0.362697232827015004E+01   -0.183895547346234789E+01   -0.513413511972548520E+01   -0.624720762249227501E+01
    0.290688609642252560E+01    0.164244703222351050E+10    0.688905044739770801E+03    0.651066239690294424E-01   -0.176831640544684987E+01   -0.250606744012929727E+01   -0.445016386739801817E+01   -0.338102792756317161E+01   -0.623832758068685855E+01
    0.267834145584461725E+01    0.162959027677542186E+10    0.365412488459096608E+03    0.186735298988338627E+01   -0.164932475635632780E+01   -0.119675841197467392E+01   -0.349306738780602988E+01   -0.431042429694069096E+01   -0.622153295255073679E+01
    0.292326422068358838E+01    0.155445201226622057E+10    0.963858072334155736E+03   -0.144839950500334425E+01   -0.115161811043848417E+01   -0.321522344359722023E+01   -0.324780808529712495E+01   -0.363953801867391435E+01   -0.621823582549691700E+01
    0.261042331110688774E+01    0.163927273060191941E+10    0.624397687003307283E+03    0.473511839146503632E+00   -0.250718238926819215E+01   -0.171700134416124683E+01   -0.515348746861134988E+01   -0.409179738681955119E+01   -0.620920678088532885E+01
    0.293761455227326485E+01    0.154586375153249168E+10    0.125629814316334887E+04    0.127513284975993280E+01   -0.150390292294951156E+01   -0.251259530773475470E+01   -0.480958188722139823E+01   -0.484372185014347245E+01   -0.620321697860088328E+01
    0.238423752968514790E+01    0.148099326752515650E+10    0.566367427205178501E+03    0.150978127200561119E+01   -0.110902850499051020E+01   -0.598006987771016796E+00   -0.478990281754643199E+00   -0.231258828358352275E+01   -0.620120835264789605E+01
    0.280013332673428916E+01    0.151974349572168517E+10    0.742843218122076337E+03   -0.510424685476946749E-01   -0.635788851313254355E+00   -0.310648218460632553E+01   -0.352274986687085967E+01   -0.119743790995761135E+01   -0.619911528822321145E+01
    0.273421596914427179E+01    0.158508776079832363E+10    0.617907180172409426E+03   -0.606337896188815506E+00   -0.156808753109360488E+01   -0.523721811473118937E+01   -0.323036429293482197E+01   -0.424456343550788429E+01   -0.617218822661726563E+01
    0.288191702597795363E+01    0.156133837570843792E+10    0.123950467153063528E+04    0.385042956372602774E+00   -0.184545993219959925E+01   -0.251889000888119696E+01   -0.243076726410091037E+01   -0.513181877350946358E+01   -0.617045122748360964E+01
    0.257372759827202824E+01    0.167291152383783698E+10    0.327261351350977236E+03    0.111062511563827648E+01   -0.244567355306930789E+01   -0.181931691623138647E+01   -0.426341995260668849E+01   -0.471624647472865455E+01   -0.616964769812540492E+01
    0.262238527275012512E+01    0.162096866044547606E+10    0.310948139274471487E+03    0.112568255792262750E+01   -0.914627918842645826E+00   -0.499499090243103439E+01   -0.236417971867017229E+01   -0.406701011327755424E+01   -0.615779419114008508E+01
    0.261461712392085177E+01    0.162860331343361831E+10    0.325272208251005850E+03    0.981836731185561362E-01   -0.169395286200894013E+01   -0.140557671208047985E+01   -0.561138048569279846E+01   -0.512394704546126611E+01   -0.615256159303312700E+01
    0.256953094112021585E+01    0.152033444025707650E+10    0.425358253784019439E+03   -0.161827123501683090E+01   -0.767355371875980907E+00   -0.267498940345931091E+01   -0.510864070919910329E+01   -0.409634589130905091E+01   -0.614942936785764527E+01
    0.297880236945068821E+01    0.161532957806548095E+10    0.929880712944453990E+03    0.160232359133201818E+01   -0.172961034023945803E+01   -0.302738350166996728E+01   -0.357137819525307032E+01   -0.539954375613975301E+01   -0.614456531536467221E+01
    0.274900521269282860E+01    0.147838340633596945E+10    0.951537068223777624E+03    0.896644621952074061E-01   -0.129701050300356080E+01   -0.517796520968855312E+00   -0.122208014198446691E+01   -0.211142482595770531E+01   -0.613495967690152177E+01
    0.241647502779960632E+01    0.162037227068781877E+10    0.639283466339111328E+03    0.879855155944824219E-01   -0.238883936405181885E+01   -0.370266759395599365E+01   -0.146828556060791016E+01   -0.256615161895751953E+00   -0.613095013695228275E+01
    0.289817117260482382E+01    0.161145296238658333E+10    0.882198959957171951E+03    0.547638903364353169E+00   -0.192502911003784938E+01   -0.158124485893702893E+01   -0.376131528997953257E+01   -0.406675362661997486E+01   -0.610326437858584914E+01
    0.275863441433114964E+01    0.162907615835898376E+10    0.630792729641621690E+03    0.131615764453225381E+01   -0.249740210150170938E+01   -0.104982351787487715E+01   -0.209674117782132541E+01   -0.321744868621520963E+01   -0.608421216657510122E+01
    0.265808056058958453E+01    0.144546362680342865E+10    0.811426636721898149E+03   -0.116332549333143298E+01   -0.432851929965687887E+00   -0.236987601432719064E+01   -0.116689081151278096E+01   -0.506896249024819578E+01   -0.605623083027480558E+01
    0.275930000535605169E+01    0.154281166020864415E+10    0.682567583484899387E+03   -0.434898345072693537E+00   -0.112126954990280581E+01   -0.349529870323041036E+01   -0.377330022250114183E+01   -0.107490428377947556E+01   -0.604825698234795883E+01
    0.275894389708562437E+01    0.161368294747632384E+10    0.967006062266991989E+03    0.143540745729529018E+01   -0.272572575913045290E+01   -0.211215727366511619E+01   -0.448356422638642726E+01   -0.289568969681440480E+01   -0.603181212905869746E+01
    0.241179730230087408E+01    0.159013586124127436E+10    0.380716229459642250E+03   -0.145231163683038922E+01   -0.186010168665529996E+01   -0.101575084006725902E+01   -0.328514888922748272E+01   -0.250657075652905803E+01   -0.602608436525979041E+01
    0.239262018945486155E+01    0.154892351407720733E+10    0.493089696147006862E+03   -0.180562906438786808E+01   -0.554160540649666800E+00   -0.222629030782560378E+01   -0.399222431980579273E+00   -0.597548901930349530E+01   -0.599871349506661655E+01
    0.256612884228933069E+01    0.158401058971018696E+10    0.541366349445980291E+03   -0.183440730208145109E+01   -0.184414693957505627E+01   -0.523658549285331887E+01   -0.145060130380627328E+01   -0.204412276460879916E+01   -0.598075523875091619E+01
    0.267677972489458194E+01    0.173850689275614762E+10    0.635394027464426472E+03    0.168790717035557414E+01   -0.319820163348373265E+01   -0.290478157847013740E+01   -0.253293190248339961E+01   -0.510686388518738266E+01   -0.597908965734476272E+01
    0.261957532352879019E+01    0.154834878872179890E+10    0.504899140156330930E+03    0.127792507739711780E+01   -0.149276894192227250E+01   -0.161747613326946293E+01   -0.162003689339484502E+01   -0.250761673996152989E+01   -0.597735248762803995E+01
    0.252259906747994522E+01    0.161279990049974370E+10    0.354747977912600504E+03    0.104454436245286431E+01   -0.214105999153925985E+01   -0.887891301979337300E+00   -0.343295381755729068E+01   -0.348942459307837716E+01   -0.596950475542471981E+01
    0.295407244573432015E+01    0.166823868851130152E+10    0.970180229631722341E+03    0.218835215394575400E+00   -0.274524255459390210E+01   -0.277770408921023959E+01   -0.557720557793687810E+01   -0.453587957651645368E+01   -0.594130259350182754E+01
    0.267737225763358211E+01    0.162809420420472980E+10    0.667265848844338279E+03   -0.984823534774036169E+00   -0.198215670128604415E+01   -0.398747771783738791E+01   -0.114347888061872371E+01   -0.332057234513064126E+01   -0.594002216315542242E+01
