1.081364815879981567e+00 1.059345794627638811e-03
1.082446721558501856e+00 1.064584799057517349e-03
1.083529709683832776e+00 1.089232145552393146e-03
1.084613781338964023e+00 1.100471767283347103e-03
1.085698937607967762e+00 1.129700398096698810e-03
1.086785179575998850e+00 1.155204735342041118e-03
1.087872508329299936e+00 1.141305816238639623e-03
1.088960924955199916e+00 1.165715224622951860e-03
1.090050430542115034e+00 1.178039024726424333e-03
1.091141026179551998e+00 1.186247909627584276e-03
1.092232712958105978e+00 1.192920098094715818e-03
1.093325491969463048e+00 1.202737614932551007e-03
1.094419364306403297e+00 1.203171905864299862e-03
1.095514331062799496e+00 1.209658414601400261e-03
1.096610393333617761e+00 1.186172040515835139e-03
1.097707552214920668e+00 1.210365871235620462e-03
1.098805808803868134e+00 1.200563045904524300e-03
1.099905164198715202e+00 1.209187687174545153e-03
1.101005619498818477e+00 1.221091650839677177e-03
1.102107175804632355e+00 1.220764783723884235e-03
1.103209834217713237e+00 1.233844199060903394e-03
1.104313595840720197e+00 1.228947774625994841e-03
1.105418461777413652e+00 1.259039932826673319e-03
1.106524433132660912e+00 1.276237936825541349e-03
1.107631511012435066e+00 1.282930915791390906e-03
1.108739696523812546e+00 1.300741603828410673e-03
1.109848990774979560e+00 1.296898736926153017e-03
1.110959394875228767e+00 1.316387933846526392e-03
1.112070909934964380e+00 1.308747385477296429e-03
1.113183537065703277e+00 1.344286245417220709e-03
1.114297277380072337e+00 1.344642918655116447e-03
1.115412131991811995e+00 1.373036073742772310e-03
1.116528102015776458e+00 1.387813206938743596e-03
1.117645188567933268e+00 1.392680671550887688e-03
1.118763392765371290e+00 1.403439701896489096e-03
1.119882715726296940e+00 1.421804999693990820e-03
1.121003158570032854e+00 1.404750546148399908e-03
1.122124722417020326e+00 1.419356565023528055e-03
1.123247408388822866e+00 1.417128538359695936e-03
1.124371217608127527e+00 1.405608796939001367e-03
1.125496151198744688e+00 1.413024890494630212e-03
1.126622210285607162e+00 1.405577029762354125e-03
1.127749395994771975e+00 1.411641645404158874e-03
1.128877709453426359e+00 1.368976048640584663e-03
1.130007151789885089e+00 1.379869626679978457e-03
1.131137724133588707e+00 1.363153921224772224e-03
1.132269427615110846e+00 1.346825486275006435e-03
1.133402263366154905e+00 1.357930526809821058e-03
1.134536232519556043e+00 1.432145997311770613e-03
1.135671336209286064e+00 1.439315460593448186e-03
1.136807575570448314e+00 1.455646689042166099e-03
1.137944951739279009e+00 1.427457034830567281e-03
1.139083465853155674e+00 1.397042707530544818e-03
1.140223119050594480e+00 1.389334159313576319e-03
1.141363912471246245e+00 1.386679331682667696e-03
1.142505847255904872e+00 1.385978572326085562e-03
1.143648924546506462e+00 1.387109289032650329e-03
1.144793145486128649e+00 1.377313664618681288e-03
1.145938511218992151e+00 1.383233667111031118e-03
1.147085022890461214e+00 1.384115790589799137e-03
1.148232681647048503e+00 1.392167567395933550e-03
1.149381488636412652e+00 1.408531376919666895e-03
1.150531445007361153e+00 1.424251046869889339e-03
1.151682551909849694e+00 1.437992777523525514e-03
1.152834810494985485e+00 1.454679896616602967e-03
1.153988221915028589e+00 1.483289115717959352e-03
1.155142787323389486e+00 1.482147625366091442e-03
1.156298507874634840e+00 1.505544980256407232e-03
1.157455384724486613e+00 1.500835887771035130e-03
1.158613419029816960e+00 1.496297676420986229e-03
1.159772611948660881e+00 1.494368928703833279e-03
1.160932964640214671e+00 1.486707688008802363e-03
1.162094478264829256e+00 1.477841538072044089e-03
1.163257153984020631e+00 1.462018355623762034e-03
1.164420992960464529e+00 1.444791821044838194e-03
1.165585996357997089e+00 1.444819463895704583e-03
1.166752165341621739e+00 1.422324857571203053e-03
1.167919501077509192e+00 1.422895957173354008e-03
1.169088004732994346e+00 1.439504283898531941e-03
1.170257677476581604e+00 1.443323671710940821e-03
1.171428520477943103e+00 1.490179756913981041e-03
1.172600534907923597e+00 1.548358918405857553e-03
1.173773721938536241e+00 1.557143911388540573e-03
1.174948082742968802e+00 1.530172033319904777e-03
1.176123618495582779e+00 1.500488517469772453e-03
1.177300330371911175e+00 1.469911040987183877e-03
1.178478219548668493e+00 1.450302136591378934e-03
1.179657287203744520e+00 1.443944311081636102e-03
1.180837534516205212e+00 1.440050448529313744e-03
1.182018962666298023e+00 1.445557103510903066e-03
1.183201572835452797e+00 1.440531215528652971e-03
1.184385366206279322e+00 1.431109246647878841e-03
1.185570343962571327e+00 1.425611845336883414e-03
1.186756507289305151e+00 1.442050908184248350e-03
1.187943857372643963e+00 1.436023487331227486e-03
1.189132395399937758e+00 1.424441072028540716e-03
1.190322122559727136e+00 1.431194660497532318e-03
1.191513040041739968e+00 1.430137034369354312e-03
1.192705149036892065e+00 1.419997059805781954e-03
1.193898450737291839e+00 1.419333701774877195e-03
1.195092946336242301e+00 1.407409584927793141e-03
1.196288637028239066e+00 1.399589778760652230e-03
1.197485524008971680e+00 1.391263657873266068e-03
1.198683608475328288e+00 1.387309064331550051e-03
1.199882891625392300e+00 1.371508738957837861e-03
1.201083374658448388e+00 1.357915018165107126e-03
1.202285058774978488e+00 1.355485989178829365e-03
1.203487945176667129e+00 1.352080229172806245e-03
1.204692035066401878e+00 1.333417245483069788e-03
1.205897329648271787e+00 1.324685070137682046e-03
1.207103830127570721e+00 1.323100217752314241e-03
1.208311537710799577e+00 1.304038690149903791e-03
1.209520453605667845e+00 1.295050512778228146e-03
1.210730579021092046e+00 1.287053994660922228e-03
1.211941915167194850e+00 1.278833781289016825e-03
1.213154463255313065e+00 1.261921288912085494e-03
1.214368224497995641e+00 1.263402016740936169e-03
1.215583200109004336e+00 1.241291279463453516e-03
1.216799391303313493e+00 1.243446817093692884e-03
1.218016799297115815e+00 1.238570077123335748e-03
1.219235425307820142e+00 1.227443331620724091e-03
1.220455270554050564e+00 1.225331624246164168e-03
1.221676336255654416e+00 1.220379175639900145e-03
1.222898623633697612e+00 1.199833948886745412e-03
1.224122133910464427e+00 1.208531794051593026e-03
1.225346868309468595e+00 1.196910591915668421e-03
1.226572828055445985e+00 1.187704928970625831e-03
1.227800014374351933e+00 1.193389178905704265e-03
1.229028428493374125e+00 1.178446433912396993e-03
1.230258071640927708e+00 1.168272355125888912e-03
1.231488945046652184e+00 1.158650856201215613e-03
1.232721049941424951e+00 1.166404565981938625e-03
1.233954387557350652e+00 1.181139020632054762e-03
1.235188959127763386e+00 1.164645411014535083e-03
1.236424765887237598e+00 1.167803645915153638e-03
1.237661809071581409e+00 1.156466561541502191e-03
1.238900089917838843e+00 1.128484881895001381e-03
1.240139609664291154e+00 1.129620192202117953e-03
1.241380369550453722e+00 1.137904068214445506e-03
1.242622370817087374e+00 1.118220636903299045e-03
1.243865614706197942e+00 1.120536821847339633e-03
1.245110102461026713e+00 1.103170457316032804e-03
1.246355835326061534e+00 1.113269031869743670e-03
1.247602814547033256e+00 1.107379560216317912e-03
1.248851041370924841e+00 1.103223400191152967e-03
1.250100517045962700e+00 1.094799034277497973e-03
1.251351242821620691e+00 1.095121445886076223e-03
1.252603219948625668e+00 1.079470912443585657e-03
1.253856449678957485e+00 1.090589240021395435e-03
1.255110933265842998e+00 1.080731382041454167e-03
1.256366671963763171e+00 1.074828253535621211e-03
1.257623667028460623e+00 1.069838700725020582e-03
1.258881919716929865e+00 1.074131170718000154e-03
1.260141431287421732e+00 1.064247973708717975e-03
1.261402202999453381e+00 1.055576686154268079e-03
1.262664236113794525e+00 1.074557216185388457e-03
1.263927531892475642e+00 1.055000559804756969e-03
1.265192091598793755e+00 1.049615720728552196e-03
1.266457916497306879e+00 1.067457430358306021e-03
1.267725007853840236e+00 1.059255039384476849e-03
1.268993366935489364e+00 1.060282335037448804e-03
1.270262995010612794e+00 1.048236053271145440e-03
1.271533893348834932e+00 1.061385392167692177e-03
1.272806063221056050e+00 1.073453931423681493e-03
1.274079505899448517e+00 1.085057129114137299e-03
1.275354222657453018e+00 1.055111447564382760e-03
1.276630214769785221e+00 1.085188678470998085e-03
1.277907483512440212e+00 1.063406533120279289e-03
1.279186030162684506e+00 1.105745581340144418e-03
1.280465855999066704e+00 1.119775364300667478e-03
1.281746962301411275e+00 1.101978311185357632e-03
1.283029350350822995e+00 1.130838681654914267e-03
1.284313021429690949e+00 1.125087168481359815e-03
1.285597976821686084e+00 1.134022052669531651e-03
1.286884217811765874e+00 1.157067853822067206e-03
1.288171745686169212e+00 1.170482678948430496e-03
1.289460561732425514e+00 1.172234700912051352e-03
1.290750667239352723e+00 1.166669595228651043e-03
1.292042063497054860e+00 1.218022603065386936e-03
1.293334751796927806e+00 1.188412568123877605e-03
1.294628733431660184e+00 1.214425435260554041e-03
1.295924009695232693e+00 1.216345770160177139e-03
1.297220581882923218e+00 1.230232711471813045e-03
1.298518451291303499e+00 1.210363996574932276e-03
1.299817619218243570e+00 1.238278981876554880e-03
1.301118086962911535e+00 1.254350423091277070e-03
1.302419855825774908e+00 1.260585759270459270e-03
1.303722927108603269e+00 1.255831138882787003e-03
1.305027302114467824e+00 1.256011143744184761e-03
1.306332982147742738e+00 1.275634898967296319e-03
1.307639968514106021e+00 1.277731229568580557e-03
1.308948262520545081e+00 1.276571108081949422e-03
1.310257865475357386e+00 1.281219155854895287e-03
1.311568778688145365e+00 1.292461483116979105e-03
1.312881003469822394e+00 1.307573142250980768e-03
1.314194541132613026e+00 1.317631959476612841e-03
1.315509392990051873e+00 1.308429321264022605e-03
1.316825560356992053e+00 1.321207610381926884e-03
1.318143044549605181e+00 1.322319532785009005e-03
1.319461846885372491e+00 1.323627656092670607e-03
1.320781968683094609e+00 1.348183903882804301e-03
1.322103411262894435e+00 1.330200933271555004e-03
1.323426175946215144e+00 1.352413809394899203e-03
1.324750264055823745e+00 1.345062574102549088e-03
1.326075676915806634e+00 1.342844267683852236e-03
1.327402415851577810e+00 1.367013519286442444e-03
1.328730482189877105e+00 1.410131762392793659e-03
1.330059877258766399e+00 1.408417316275063346e-03
